code_module,code_presentation,id_student,id_site,date,sum_click
AAA,2013J,2461190,546876,5,1
AAA,2013J,2460080,546652,5,1
AAA,2013J,2460080,546657,5,2
AAA,2013J,2460080,546657,5,3
AAA,2013J,2461190,546614,5,1
AAA,2013J,2461190,546659,5,1
AAA,2013J,2460080,546719,5,1
AAA,2013J,2458355,546732,5,8
AAA,2013J,2457256,546681,5,22
AAA,2013J,2457256,546719,5,24
AAA,2013J,2457256,546614,5,5
AAA,2013J,2458355,546614,5,2
AAA,2013J,2469673,546614,5,5
AAA,2013J,2469673,546667,5,3
AAA,2013J,2469673,546662,5,5
AAA,2013J,2469673,546879,5,2
AAA,2013J,2482700,546871,5,1
AAA,2013J,2482700,546652,5,3
AAA,2013J,2482700,546662,5,7
AAA,2013J,2482700,546879,5,1
AAA,2013J,2482700,546667,5,4
AAA,2013J,2482700,546614,5,18
AAA,2013J,2481901,546732,5,2
AAA,2013J,2481901,546731,5,6
AAA,2013J,2481901,546654,5,5
AAA,2013J,2481901,546657,5,3
AAA,2013J,2481901,546652,5,1
AAA,2013J,2481901,546614,5,11
AAA,2013J,2482700,546731,5,2
AAA,2013J,2481901,546657,5,7
AAA,2013J,2482700,546659,5,6
AAA,2013J,2482700,546657,5,11
AAA,2013J,2482700,546659,5,7
AAA,2013J,2482700,546652,5,7
AAA,2013J,2482700,546732,5,14
AAA,2013J,2482700,546657,5,13
AAA,2013J,2481901,546654,5,1
AAA,2013J,2482700,546719,5,16
AAA,2013J,2470694,546879,5,1
AAA,2013J,2470694,546873,5,1
AAA,2013J,2470694,546614,5,7
AAA,2013J,2542724,546662,5,1
AAA,2013J,2542724,546659,5,3
AAA,2013J,2542724,546614,5,6
AAA,2013J,2542724,546652,5,1
AAA,2013J,2542724,546871,5,1
AAA,2013J,2542724,546650,5,1
AAA,2013J,2542724,546652,5,2
AAA,2013J,2542724,546876,5,2
AAA,2013J,2542724,546883,5,1
AAA,2013J,2542724,546659,5,1
AAA,2013J,2542724,547067,5,1
AAA,2013J,2498700,546614,5,1
AAA,2013J,2437837,546719,5,6
AAA,2013J,2437837,546732,5,1
AAA,2013J,2437837,546654,5,1
AAA,2013J,2437837,546652,5,1
AAA,2013J,2437837,546657,5,3
AAA,2013J,2437837,546657,5,2
AAA,2013J,2437837,546614,5,4
AAA,2013J,2516503,546732,5,12
AAA,2013J,2516503,546883,5,2
AAA,2013J,2516503,546876,5,2
AAA,2013J,2516503,546614,5,4
AAA,2013J,2523736,547067,5,1
AAA,2013J,2523736,546614,5,1
AAA,2013J,2521459,546614,5,1
AAA,2013J,2521459,546681,5,1
AAA,2013J,2598871,546731,5,16
AAA,2013J,2599352,546654,5,2
AAA,2013J,2599352,546654,5,1
AAA,2013J,2599352,546614,5,2
AAA,2013J,2598871,546876,5,1
AAA,2013J,2598871,546614,5,8
AAA,2013J,2598871,546662,5,1
AAA,2013J,2598871,546890,5,1
AAA,2013J,2557283,546732,5,6
AAA,2013J,2557283,546652,5,9
AAA,2013J,2557283,546650,5,1
AAA,2013J,2557283,546657,5,16
AAA,2013J,2557283,546614,5,5
AAA,2013J,2557283,546652,5,4
AAA,2013J,2557283,546657,5,11
AAA,2013J,2555340,546652,5,4
AAA,2013J,2555340,546652,5,5
AAA,2013J,2555340,546719,5,2
AAA,2013J,2555340,546650,5,1
AAA,2013J,2555340,546650,5,2
AAA,2013J,2555340,546681,5,4
AAA,2013J,2555340,547067,5,1
AAA,2013J,2555340,546614,5,4
AAA,2013J,2555340,546657,5,7
AAA,2013J,2555340,546657,5,8
AAA,2013J,2685865,546657,5,1
AAA,2013J,2685865,546654,5,1
AAA,2013J,2685865,546719,5,10
AAA,2013J,2685865,546657,5,1
AAA,2013J,2685865,546614,5,8
AAA,2013J,2685865,546659,5,1
AAA,2013J,2685865,546652,5,1
AAA,2013J,2685865,546654,5,1
AAA,2013J,2685865,546654,5,1
AAA,2013J,2678643,546719,5,8
AAA,2013J,2678643,546614,5,4
AAA,2013J,2676809,546688,5,9
AAA,2013J,2676809,546879,5,6
AAA,2013J,2676809,546667,5,8
AAA,2013J,2676809,546614,5,5
AAA,2013J,2676809,546662,5,1
AAA,2013J,2645733,546732,5,1
AAA,2013J,2645733,546681,5,6
AAA,2013J,2650282,546614,5,3
AAA,2013J,2650282,546719,5,3
AAA,2013J,2650282,546681,5,4
AAA,2013J,2650282,546667,5,4
AAA,2013J,2650282,546879,5,2
AAA,2013J,2650282,546669,5,17
AAA,2013J,2645733,546614,5,5
AAA,2013J,2641155,546876,5,2
AAA,2013J,2641155,546650,5,1
AAA,2013J,2641155,546657,5,4
AAA,2013J,2641155,546652,5,2
AAA,2013J,2641155,546652,5,1
AAA,2013J,2641155,546654,5,1
AAA,2013J,2641155,546662,5,1
AAA,2013J,2641155,546657,5,6
AAA,2013J,2641155,546650,5,1
AAA,2013J,2641155,546657,5,2
AAA,2013J,2641155,546719,5,6
AAA,2013J,2641155,546614,5,17
AAA,2013J,2641155,546654,5,2
AAA,2013J,2641155,546883,5,2
AAA,2013J,2574583,546723,5,3
AAA,2013J,2574583,546719,5,2
AAA,2013J,2574583,546731,5,3
AAA,2013J,2574528,546614,5,1
AAA,2013J,2574583,546614,5,6
AAA,2013J,2574583,546738,5,3
AAA,2013J,2639641,546667,5,3
AAA,2013J,2639449,546614,5,2
AAA,2013J,2639449,546657,5,4
AAA,2013J,2639641,546883,5,1
AAA,2013J,2639641,546732,5,10
AAA,2013J,2639449,546654,5,1
AAA,2013J,2639641,546614,5,5
AAA,2013J,2639449,546650,5,1
AAA,2013J,2639449,546650,5,2
AAA,2013J,2639641,546879,5,1
AAA,2013J,2639641,546654,5,3
AAA,2013J,2639641,546654,5,1
AAA,2013J,2639641,546876,5,1
AAA,2013J,2639641,546657,5,1
AAA,2013J,2639449,546657,5,1
AAA,2013J,2691206,546614,5,9
AAA,2013J,2689958,546614,5,2
AAA,2013J,2689958,546654,5,2
AAA,2013J,2691206,546948,5,2
AAA,2013J,2691206,546732,5,14
AAA,2013J,2691206,546871,5,4
AAA,2013J,2689958,546650,5,1
AAA,2013J,2689958,546657,5,3
AAA,2013J,2691206,546879,5,1
AAA,2013J,2689958,546657,5,3
AAA,2013J,2698257,546662,5,1
AAA,2013J,2698257,546719,5,5
AAA,2013J,2698257,546876,5,2
AAA,2013J,2698257,546681,5,16
AAA,2013J,2698257,546986,5,2
AAA,2013J,2698257,546614,5,6
AAA,2013J,2698257,547008,5,1
AAA,2013J,749412,546883,5,1
AAA,2013J,749412,546614,5,4
AAA,2013J,721259,546650,5,2
AAA,2013J,721259,546650,5,1
AAA,2013J,721259,546876,5,1
AAA,2013J,749412,546667,5,2
AAA,2013J,749412,546879,5,2
AAA,2013J,704156,546614,5,6
AAA,2013J,749412,546876,5,2
AAA,2013J,749412,546657,5,7
AAA,2013J,705379,546614,5,1
AAA,2013J,721259,546657,5,5
AAA,2013J,704156,546657,5,1
AAA,2013J,704156,546654,5,2
AAA,2013J,721259,546654,5,1
AAA,2013J,721259,546657,5,4
AAA,2013J,704156,546657,5,8
AAA,2013J,721259,547067,5,1
AAA,2013J,721259,546614,5,1
AAA,2013J,704156,546654,5,2
AAA,2013J,949618,546723,5,1
AAA,2013J,958987,546652,5,1
AAA,2013J,958987,546876,5,1
AAA,2013J,949618,546657,5,5
AAA,2013J,949618,546657,5,1
AAA,2013J,958987,546883,5,1
AAA,2013J,949618,546659,5,2
AAA,2013J,958987,546614,5,4
AAA,2013J,949618,546652,5,2
AAA,2013J,958987,546657,5,1
AAA,2013J,949618,546659,5,3
AAA,2013J,949618,546614,5,6
AAA,2013J,958987,546719,5,6
AAA,2013J,958987,546732,5,2
AAA,2013J,760729,546662,5,6
AAA,2013J,760729,546719,5,9
AAA,2013J,760729,546652,5,2
AAA,2013J,760729,546657,5,1
AAA,2013J,760729,546731,5,22
AAA,2013J,760729,546652,5,1
AAA,2013J,760729,546614,5,16
AAA,2013J,760729,546883,5,4
AAA,2013J,760729,546876,5,4
AAA,2013J,760729,546879,5,1
AAA,2013J,760729,546669,5,1
AAA,2013J,749412,546657,5,5
AAA,2013J,969076,546654,5,1
AAA,2013J,969076,546652,5,2
AAA,2013J,969076,546659,5,3
AAA,2013J,969076,546652,5,1
AAA,2013J,969076,546681,5,11
AAA,2013J,969076,546667,5,3
AAA,2013J,969076,546614,5,13
AAA,2013J,969076,546662,5,23
AAA,2013J,969076,547067,5,1
AAA,2013J,969076,546657,5,8
AAA,2013J,969076,546659,5,4
AAA,2013J,969076,546719,5,9
AAA,2013J,969076,546654,5,2
AAA,2013J,969076,546650,5,1
AAA,2013J,969076,546657,5,6
AAA,2013J,969076,546650,5,1
AAA,2013J,969076,546879,5,1
AAA,2013J,1686521,546657,5,4
AAA,2013J,1686521,546657,5,2
AAA,2013J,1686521,546614,5,5
AAA,2013J,1686521,546719,5,6
AAA,2013J,1686521,546894,5,1
AAA,2013J,1686521,546876,5,1
AAA,2013J,1729319,546614,5,6
AAA,2013J,1729319,546719,5,9
AAA,2013J,1729319,546654,5,2
AAA,2013J,1729319,546654,5,1
AAA,2013J,1729319,546883,5,1
AAA,2013J,1729319,546876,5,1
AAA,2013J,1801229,546614,5,2
AAA,2013J,1801229,546681,5,1
AAA,2013J,1801229,546662,5,34
AAA,2013J,1765788,546731,5,12
AAA,2013J,1765788,546657,5,6
AAA,2013J,1765788,546879,5,1
AAA,2013J,1765788,546732,5,3
AAA,2013J,1765788,546657,5,8
AAA,2013J,1765788,546614,5,8
AAA,2013J,1765788,546662,5,1
AAA,2013J,1765788,546652,5,1
AAA,2013J,1894188,546732,5,16
AAA,2013J,1889577,546876,5,1
AAA,2013J,1894188,546614,5,6
AAA,2013J,1894188,546669,5,11
AAA,2013J,1894188,547013,5,2
AAA,2013J,1889577,546654,5,1
AAA,2013J,1894188,546667,5,7
AAA,2013J,1889577,546883,5,2
AAA,2013J,1894188,546948,5,1
AAA,2013J,1894188,546731,5,3
AAA,2013J,1894188,546879,5,5
AAA,2013J,1889577,546681,5,4
AAA,2013J,1889577,546614,5,4
AAA,2013J,1894188,546871,5,2
AAA,2013J,1970390,546732,5,7
AAA,2013J,1970390,546657,5,5
AAA,2013J,1970390,546652,5,2
AAA,2013J,1970390,546657,5,8
AAA,2013J,1970390,546614,5,15
AAA,2013J,1970390,546652,5,4
AAA,2013J,1938355,546657,5,3
AAA,2013J,1938355,546657,5,2
AAA,2013J,1938355,546614,5,1
AAA,2013J,1938355,546657,5,2
AAA,2013J,1847830,546654,5,1
AAA,2013J,1847830,546614,5,1
AAA,2013J,1847830,546654,5,1
AAA,2013J,1860318,546652,5,2
AAA,2013J,1860318,546614,5,7
AAA,2013J,1860318,546657,5,9
AAA,2013J,1860318,546668,5,1
AAA,2013J,1860318,546657,5,7
AAA,2013J,1860318,546879,5,1
AAA,2013J,2229865,546650,5,1
AAA,2013J,2229865,546989,5,1
AAA,2013J,2229865,546991,5,1
AAA,2013J,2229865,546657,5,1
AAA,2013J,2229865,546873,5,1
AAA,2013J,2229865,546657,5,4
AAA,2013J,2229865,546650,5,2
AAA,2013J,2229865,546876,5,1
AAA,2013J,2229865,546740,5,6
AAA,2013J,2229865,546614,5,5
AAA,2013J,2229865,546883,5,1
AAA,2013J,2229865,546987,5,1
AAA,2013J,2229865,546657,5,5
AAA,2013J,2268379,546654,5,3
AAA,2013J,2268379,546879,5,4
AAA,2013J,2268379,546654,5,4
AAA,2013J,2268379,546672,5,1
AAA,2013J,2268379,546654,5,1
AAA,2013J,2268379,546614,5,2
AAA,2013J,2268379,546657,5,3
AAA,2013J,2268379,546671,5,1
AAA,2013J,2268379,546657,5,3
AAA,2013J,2268379,546668,5,1
AAA,2013J,2268379,546670,5,1
AAA,2013J,2255601,546662,5,11
AAA,2013J,2255601,546614,5,2
AAA,2013J,2376496,546876,5,2
AAA,2013J,2376496,546614,5,3
AAA,2013J,2376496,546659,5,1
AAA,2013J,2376496,546894,5,1
AAA,2013J,2376496,546681,5,1
AAA,2013J,2376496,546884,5,1
AAA,2013J,2376496,546874,5,1
AAA,2013J,2376496,546871,5,1
AAA,2013J,2376496,546689,5,1
AAA,2013J,2376496,546883,5,3
AAA,2013J,2376496,546659,5,2
AAA,2013J,2364471,546654,5,1
AAA,2013J,2364471,546657,5,11
AAA,2013J,2364471,546614,5,3
AAA,2013J,2364471,546652,5,7
AAA,2013J,2364471,546659,5,1
AAA,2013J,2364471,546650,5,4
AAA,2013J,2367155,546662,5,1
AAA,2013J,2367155,546871,5,1
AAA,2013J,2367155,546681,5,1
AAA,2013J,2367155,546688,5,1
AAA,2013J,2367155,546883,5,1
AAA,2013J,2367155,546614,5,10
AAA,2013J,2367155,546714,5,4
AAA,2013J,2367155,546667,5,4
AAA,2013J,2367155,546652,5,1
AAA,2013J,2367155,546669,5,1
AAA,2013J,2369266,546614,5,1
AAA,2013J,2367155,547013,5,1
AAA,2013J,2367155,546879,5,4
AAA,2013J,2369266,546719,5,4
AAA,2013J,2367155,546876,5,2
AAA,2013J,2364471,546657,5,10
AAA,2013J,2364471,546652,5,6
AAA,2013J,2364471,546948,5,1
AAA,2013J,2364471,546871,5,4
AAA,2013J,2342426,546614,5,2
AAA,2013J,2342426,546667,5,3
AAA,2013J,2342426,546732,5,2
AAA,2013J,2342426,546879,5,1
AAA,2013J,2358056,546614,5,1
AAA,2013J,2358056,546879,5,1
AAA,2013J,2358056,546667,5,3
AAA,2013J,2011876,547067,5,1
AAA,2013J,2012966,546657,5,1
AAA,2013J,2012966,546911,5,1
AAA,2013J,2012966,546652,5,10
AAA,2013J,2012966,546916,5,1
AAA,2013J,2012966,546876,5,1
AAA,2013J,2011876,546883,5,1
AAA,2013J,2012966,547009,5,1
AAA,2013J,2012966,546879,5,1
AAA,2013J,2012966,546986,5,1
AAA,2013J,2012966,546614,5,27
AAA,2013J,2012966,546652,5,11
AAA,2013J,2011876,546614,5,2
AAA,2013J,2012966,546654,5,1
AAA,2013J,2012966,546657,5,2
AAA,2013J,2011876,546659,5,2
AAA,2013J,2011876,546659,5,3
AAA,2013J,2011876,546876,5,1
AAA,2013J,2012966,546681,5,1
AAA,2013J,2012966,546871,5,3
AAA,2013J,2012966,546719,5,8
AAA,2013J,2012966,546874,5,1
AAA,2013J,2012966,546714,5,18
AAA,2013J,2012966,546662,5,33
AAA,2013J,2194100,546883,5,1
AAA,2013J,2194100,546657,5,4
AAA,2013J,2194100,546876,5,3
AAA,2013J,2194100,546614,5,8
AAA,2013J,2194100,546657,5,5
AAA,2013J,2194100,546719,5,1
AAA,2013J,2194100,546654,5,1
AAA,2013J,2194100,546889,5,1
AAA,2013J,2194100,546659,5,1
AAA,2013J,2182846,546657,5,3
AAA,2013J,2182846,546732,5,1
AAA,2013J,2182846,546883,5,1
AAA,2013J,2182846,546879,5,2
AAA,2013J,2182846,546684,5,6
AAA,2013J,2182846,546719,5,9
AAA,2013J,2182846,546681,5,5
AAA,2013J,2182846,546876,5,1
AAA,2013J,2182846,546614,5,9
AAA,2013J,2182846,546731,5,6
AAA,2013J,2182846,546657,5,4
AAA,2013J,2153153,546719,5,11
AAA,2013J,2153153,546681,5,23
AAA,2013J,2153153,546876,5,2
AAA,2013J,2153153,546883,5,1
AAA,2013J,2153153,546614,5,4
AAA,2013J,2153153,546732,5,22
AAA,2013J,2153153,546662,5,3
AAA,2013J,2051699,546614,5,2
AAA,2013J,2051699,546876,5,1
AAA,2013J,2143752,546883,5,4
AAA,2013J,2143752,546876,5,6
AAA,2013J,2146792,546681,5,3
AAA,2013J,2146792,546732,5,7
AAA,2013J,2146792,546614,5,3
AAA,2013J,2143752,546719,5,9
AAA,2013J,2143752,546614,5,5
AAA,2013J,2139353,546719,5,6
AAA,2013J,2139353,546871,5,1
AAA,2013J,2139353,546657,5,2
AAA,2013J,2139353,547013,5,1
AAA,2013J,2139353,546879,5,1
AAA,2013J,2139353,546614,5,3
AAA,2013J,2139353,546669,5,13
AAA,2013J,2139353,546657,5,3
AAA,2013J,2122180,546652,5,1
AAA,2013J,2122180,546659,5,2
AAA,2013J,2122180,546652,5,3
AAA,2013J,2122180,546659,5,1
AAA,2013J,2122180,546614,5,4
AAA,2013J,2122180,546657,5,4
AAA,2013J,2122180,546657,5,6
AAA,2013J,2073016,546650,5,2
AAA,2013J,2073016,546879,5,1
AAA,2013J,2073016,546657,5,2
AAA,2013J,2073016,546662,5,5
AAA,2013J,2073016,546652,5,7
AAA,2013J,2073016,546719,5,3
AAA,2013J,2073016,546614,5,6
AAA,2013J,2073016,546650,5,4
AAA,2013J,2073016,546652,5,7
AAA,2013J,2073016,546657,5,4
AAA,2013J,2073016,546900,5,1
AAA,2013J,2062879,546614,5,3
AAA,2013J,2062879,546731,5,3
AAA,2013J,2062879,546876,5,2
AAA,2013J,2062879,546883,5,1
AAA,2013J,1518989,546876,5,2
AAA,2013J,1518989,546657,5,12
AAA,2013J,1518989,546652,5,7
AAA,2013J,1518989,546652,5,4
AAA,2013J,1518989,546659,5,2
AAA,2013J,1518989,546650,5,3
AAA,2013J,1518989,546654,5,6
AAA,2013J,1518989,546732,5,1
AAA,2013J,1518989,546654,5,1
AAA,2013J,1518989,546657,5,15
AAA,2013J,1518989,546654,5,4
AAA,2013J,1518989,546659,5,1
AAA,2013J,1518989,546719,5,16
AAA,2013J,1518989,546883,5,2
AAA,2013J,1518989,546614,5,18
AAA,2013J,1620151,546659,5,1
AAA,2013J,1620151,547067,5,1
AAA,2013J,1620151,546659,5,1
AAA,2013J,1620151,546659,5,3
AAA,2013J,1620151,546614,5,1
AAA,2013J,1640609,546657,5,6
AAA,2013J,1640609,546662,5,1
AAA,2013J,1640609,546652,5,2
AAA,2013J,1640609,546657,5,1
AAA,2013J,1640609,546614,5,6
AAA,2013J,1640609,546657,5,8
AAA,2013J,1640609,546659,5,2
AAA,2013J,1640609,546650,5,1
AAA,2013J,1640609,546731,5,4
AAA,2013J,1626710,546657,5,1
AAA,2013J,1626710,546657,5,1
AAA,2013J,1626710,546652,5,5
AAA,2013J,1626710,546731,5,5
AAA,2013J,1626710,546732,5,13
AAA,2013J,1626710,546657,5,8
AAA,2013J,1626710,546652,5,1
AAA,2013J,1626710,546650,5,1
AAA,2013J,1626710,546654,5,1
AAA,2013J,1626710,546614,5,4
AAA,2013J,1626710,546652,5,1
AAA,2013J,1626710,546652,5,3
AAA,2013J,1626710,546657,5,8
AAA,2013J,1488959,546614,5,1
AAA,2013J,1488959,546889,5,1
AAA,2013J,1488959,546876,5,1
AAA,2013J,1488959,546719,5,1
AAA,2013J,1456619,546657,5,3
AAA,2013J,1456619,546614,5,2
AAA,2013J,1456619,546657,5,1
AAA,2013J,1488959,546731,6,3
AAA,2013J,1488959,546719,6,4
AAA,2013J,1488959,546614,6,3
AAA,2013J,1488959,546876,6,2
AAA,2013J,1105478,546732,6,2
AAA,2013J,1105478,547067,6,1
AAA,2013J,1105478,546614,6,2
AAA,2013J,1035023,546731,6,2
AAA,2013J,1035023,546614,6,1
AAA,2013J,1626710,546876,6,2
AAA,2013J,1626710,546650,6,1
AAA,2013J,1626710,546614,6,4
AAA,2013J,1626710,546659,6,2
AAA,2013J,1626710,546657,6,3
AAA,2013J,1626710,546652,6,1
AAA,2013J,1626710,546657,6,3
AAA,2013J,1626710,546883,6,1
AAA,2013J,1626710,546659,6,3
AAA,2013J,1640609,546614,6,5
AAA,2013J,1640609,546659,6,4
AAA,2013J,1640609,546657,6,3
AAA,2013J,1640609,546657,6,6
AAA,2013J,1640609,546650,6,2
AAA,2013J,1640609,546652,6,4
AAA,2013J,1518989,546657,6,8
AAA,2013J,1518989,546883,6,1
AAA,2013J,1518989,546614,6,6
AAA,2013J,1518989,546659,6,4
AAA,2013J,1518989,546650,6,2
AAA,2013J,1518989,546732,6,3
AAA,2013J,1518989,546652,6,3
AAA,2013J,1518989,546876,6,2
AAA,2013J,1518989,546654,6,1
AAA,2013J,1518989,546654,6,1
AAA,2013J,1518989,546652,6,5
AAA,2013J,1518989,546659,6,5
AAA,2013J,1518989,546657,6,6
AAA,2013J,1518989,546654,6,3
AAA,2013J,971027,547067,6,1
AAA,2013J,969076,546654,6,1
AAA,2013J,971027,546657,6,7
AAA,2013J,971027,546652,6,7
AAA,2013J,969076,546657,6,1
AAA,2013J,971027,546652,6,2
AAA,2013J,971027,546876,6,3
AAA,2013J,971027,546659,6,2
AAA,2013J,969076,546652,6,4
AAA,2013J,971027,546659,6,2
AAA,2013J,969076,546614,6,3
AAA,2013J,969076,546657,6,2
AAA,2013J,969076,546652,6,2
AAA,2013J,971027,546650,6,3
AAA,2013J,969076,546654,6,1
AAA,2013J,971027,546657,6,6
AAA,2013J,971027,546883,6,3
AAA,2013J,971027,546614,6,7
AAA,2013J,971027,546719,6,10
AAA,2013J,760729,546657,6,9
AAA,2013J,760729,546657,6,7
AAA,2013J,760729,546652,6,3
AAA,2013J,760729,546879,6,1
AAA,2013J,760729,546876,6,2
AAA,2013J,760729,546652,6,5
AAA,2013J,760729,546659,6,1
AAA,2013J,749412,546657,6,3
AAA,2013J,760729,546659,6,2
AAA,2013J,760729,546667,6,3
AAA,2013J,749412,546652,6,1
AAA,2013J,760729,546883,6,2
AAA,2013J,760729,546948,6,1
AAA,2013J,760729,546731,6,2
AAA,2013J,749412,546650,6,2
AAA,2013J,760729,546614,6,15
AAA,2013J,749412,546659,6,6
AAA,2013J,760729,546662,6,1
AAA,2013J,760729,546871,6,2
AAA,2013J,705379,546731,6,11
AAA,2013J,749412,546652,6,4
AAA,2013J,704156,546669,6,9
AAA,2013J,749412,546879,6,6
AAA,2013J,704156,546657,6,1
AAA,2013J,704156,546614,6,12
AAA,2013J,704156,546654,6,11
AAA,2013J,721259,546883,6,1
AAA,2013J,749412,546883,6,2
AAA,2013J,705379,546719,6,1
AAA,2013J,704156,546650,6,1
AAA,2013J,704156,546681,6,2
AAA,2013J,721259,546732,6,9
AAA,2013J,704156,546654,6,12
AAA,2013J,704156,546657,6,2
AAA,2013J,721259,546657,6,7
AAA,2013J,721259,546659,6,5
AAA,2013J,721259,546657,6,3
AAA,2013J,749412,546657,6,6
AAA,2013J,705379,546614,6,3
AAA,2013J,721259,546614,6,11
AAA,2013J,749412,546667,6,6
AAA,2013J,721259,546669,6,3
AAA,2013J,749412,546614,6,18
AAA,2013J,749412,546659,6,9
AAA,2013J,721259,546681,6,1
AAA,2013J,721259,546714,6,15
AAA,2013J,704156,546650,6,4
AAA,2013J,749412,546650,6,3
AAA,2013J,721259,546650,6,1
AAA,2013J,704156,546883,6,6
AAA,2013J,721259,546876,6,1
AAA,2013J,721259,546652,6,2
AAA,2013J,704156,546876,6,5
AAA,2013J,721259,546659,6,4
AAA,2013J,749412,546876,6,4
AAA,2013J,721259,546654,6,5
AAA,2013J,721259,546654,6,8
AAA,2013J,721259,546879,6,3
AAA,2013J,704156,546879,6,1
AAA,2013J,949618,546738,6,2
AAA,2013J,949618,546739,6,3
AAA,2013J,949618,546733,6,1
AAA,2013J,949618,546723,6,3
AAA,2013J,958987,546732,6,2
AAA,2013J,949618,546734,6,1
AAA,2013J,958987,546876,6,1
AAA,2013J,949618,546684,6,3
AAA,2013J,949618,546614,6,4
AAA,2013J,958987,546883,6,1
AAA,2013J,958987,546614,6,1
AAA,2013J,2470694,546614,6,4
AAA,2013J,2470694,546657,6,4
AAA,2013J,2470694,546652,6,3
AAA,2013J,2470694,546654,6,1
AAA,2013J,2470694,546654,6,2
AAA,2013J,2470694,546657,6,6
AAA,2013J,2470694,546652,6,3
AAA,2013J,2481901,546652,6,1
AAA,2013J,2481901,546654,6,1
AAA,2013J,2482700,546719,6,1
AAA,2013J,2482700,546614,6,1
AAA,2013J,2481901,546614,6,5
AAA,2013J,2481901,546876,6,1
AAA,2013J,2481901,546732,6,1
AAA,2013J,2481901,546731,6,2
AAA,2013J,2412002,546652,6,2
AAA,2013J,2412002,547067,6,1
AAA,2013J,2412002,546876,6,2
AAA,2013J,2412002,546614,6,5
AAA,2013J,2412002,546719,6,3
AAA,2013J,2412002,546883,6,2
AAA,2013J,2460080,546614,6,6
AAA,2013J,2460080,546879,6,1
AAA,2013J,2460080,546719,6,15
AAA,2013J,2460080,546732,6,1
AAA,2013J,2460080,546667,6,5
AAA,2013J,2460080,546689,6,1
AAA,2013J,2460080,546681,6,12
AAA,2013J,2458355,546614,6,5
AAA,2013J,2458355,546719,6,3
AAA,2013J,2458355,546732,6,10
AAA,2013J,2458355,546662,6,3
AAA,2013J,2458355,546731,6,3
AAA,2013J,2437837,546652,6,1
AAA,2013J,2437837,546652,6,3
AAA,2013J,2437837,546654,6,1
AAA,2013J,2437837,546614,6,2
AAA,2013J,2449878,546669,6,2
AAA,2013J,2449878,546657,6,1
AAA,2013J,2449878,546879,6,2
AAA,2013J,2449878,546667,6,4
AAA,2013J,2449878,546614,6,4
AAA,2013J,2449878,546688,6,1
AAA,2013J,2691244,546654,6,1
AAA,2013J,2689958,546883,6,1
AAA,2013J,2691206,546667,6,5
AAA,2013J,2689958,546614,6,5
AAA,2013J,2691244,546614,6,2
AAA,2013J,2689958,546876,6,1
AAA,2013J,2691206,546614,6,2
AAA,2013J,2691244,546657,6,3
AAA,2013J,2689958,546731,6,4
AAA,2013J,2689958,546657,6,1
AAA,2013J,2689958,546654,6,1
AAA,2013J,2691206,546879,6,2
AAA,2013J,2689958,546657,6,1
AAA,2013J,2691244,546657,6,1
AAA,2013J,2689958,546719,6,3
AAA,2013J,2691244,546654,6,2
AAA,2013J,2694424,546614,6,1
AAA,2013J,2641155,546650,6,1
AAA,2013J,2641155,546719,6,2
AAA,2013J,2641155,546876,6,1
AAA,2013J,2641155,546657,6,2
AAA,2013J,2641155,546654,6,1
AAA,2013J,2641155,546654,6,1
AAA,2013J,2641155,546883,6,1
AAA,2013J,2641155,546657,6,1
AAA,2013J,2641155,546614,6,6
AAA,2013J,2643002,546650,6,1
AAA,2013J,2643002,546652,6,2
AAA,2013J,2643002,546659,6,3
AAA,2013J,2643002,546732,6,8
AAA,2013J,2643002,546614,6,11
AAA,2013J,2643002,546659,6,3
AAA,2013J,2643002,546681,6,2
AAA,2013J,2643002,546657,6,3
AAA,2013J,2643002,546657,6,1
AAA,2013J,2643002,546652,6,3
AAA,2013J,2649826,546614,6,2
AAA,2013J,2649826,546900,6,1
AAA,2013J,2649826,546879,6,1
AAA,2013J,2649826,547013,6,1
AAA,2013J,2685865,546614,6,3
AAA,2013J,2685865,546719,6,8
AAA,2013J,2598871,546871,6,1
AAA,2013J,2598871,546879,6,4
AAA,2013J,2598871,546667,6,4
AAA,2013J,2598871,546614,6,2
AAA,2013J,2598871,546669,6,13
AAA,2013J,2598871,546731,6,4
AAA,2013J,2598871,546688,6,5
AAA,2013J,2606098,546614,6,1
AAA,2013J,2606098,546652,6,1
AAA,2013J,2555340,546883,6,1
AAA,2013J,2555340,546681,6,2
AAA,2013J,2555340,546652,6,4
AAA,2013J,2555340,546614,6,8
AAA,2013J,2555340,546876,6,1
AAA,2013J,2555340,546652,6,2
AAA,2013J,2555340,546732,6,16
AAA,2013J,2555340,546657,6,5
AAA,2013J,2555340,546657,6,8
AAA,2013J,2557283,546731,6,10
AAA,2013J,2557283,546657,6,3
AAA,2013J,2557283,546652,6,4
AAA,2013J,2557283,546614,6,9
AAA,2013J,2559575,546732,6,11
AAA,2013J,2557283,546657,6,2
AAA,2013J,2559575,546614,6,2
AAA,2013J,2557283,546652,6,2
AAA,2013J,2671132,546681,6,1
AAA,2013J,2671132,546732,6,18
AAA,2013J,2671132,546614,6,7
AAA,2013J,2671132,546883,6,3
AAA,2013J,2671132,546876,6,7
AAA,2013J,2671132,546731,6,5
AAA,2013J,2594139,546719,6,5
AAA,2013J,2594139,546883,6,4
